User_ID,Income,Transaction_ID,Reason,Amount_Spent,Date,Category,Total_Spent,Available_Amount,Can_Spent,Validate
4,18029,50,Education,853,2024-06-22 02:01:15.639450,Bad,14293,3736,560,True
4,18029,51,Mall,131,2024-06-23 02:01:15.639450,Good,14424,3605,180,True
4,18029,52,Utilities,45,2024-06-26 02:01:15.639450,Good,14469,3560,712,True
4,18029,53,Health,522,2024-06-28 02:01:15.639450,Good,14991,3038,607,True
4,18029,54,Dining Out,231,2024-06-28 02:01:15.639450,Bad,15222,2807,140,True
4,18029,55,Groceries,633,2024-06-29 02:01:15.639450,Good,15855,2174,652,True
4,18029,56,Clothing,37,2024-06-29 02:01:15.639450,Good,15892,2137,106,True
4,18029,57,Dining Out,520,2024-07-06 02:01:15.639450,Good,520,17509,875,True
4,18029,58,Dining Out,1316,2024-07-07 02:01:15.639450,Bad,1836,16193,809,True
4,18029,59,Mall,438,2024-07-08 02:01:15.639450,Good,2274,15755,787,True
4,18029,60,Groceries,4007,2024-07-08 02:01:15.639450,Bad,6281,11748,3524,True
4,18029,61,Health,2270,2024-07-09 02:01:15.639450,Bad,8551,9478,1895,True
4,18029,62,Education,1306,2024-07-11 02:01:15.639450,Bad,9857,8172,1225,True
4,18029,63,Utilities,2006,2024-07-11 02:01:15.639450,Bad,11863,6166,1233,True
4,18029,64,Travel,439,2024-07-12 02:01:15.639450,Bad,12302,5727,229,True
4,18029,65,Entertainment,644,2024-07-12 02:01:15.639450,Bad,12946,5083,508,True
4,18029,66,Mall,300,2024-07-14 02:01:15.639450,Bad,13246,4783,239,True
4,18029,67,Dining Out,419,2024-07-15 02:01:15.639450,Bad,13665,4364,218,True
4,18029,68,Mall,236,2024-07-15 02:01:15.639450,Bad,13901,4128,206,True
4,18029,69,Travel,305,2024-07-16 02:01:15.639450,Bad,14206,3823,152,True
4,18029,70,Health,310,2024-07-17 02:01:15.639450,Good,14516,3513,702,True
4,18029,71,Clothing,474,2024-07-18 02:01:15.639450,Bad,14990,3039,151,True
4,18029,72,Mall,461,2024-07-18 02:01:15.639450,Bad,15451,2578,128,True
4,18029,73,Groceries,901,2024-07-19 02:01:15.639450,Bad,16352,1677,503,True
4,18029,74,Education,609,2024-07-20 02:01:15.639450,Bad,16961,1068,160,True
4,18029,75,Health,254,2024-07-21 02:01:15.639450,Bad,17215,814,162,True
4,18029,76,Education,130,2024-07-22 02:01:15.639450,Bad,17345,684,102,True
4,18029,77,Groceries,41,2024-07-25 02:01:15.639450,Good,17386,643,192,True
4,18029,78,Health,123,2024-07-25 02:01:15.639450,Bad,17509,520,104,True
4,18029,79,Dining Out,161,2024-07-28 02:01:15.639450,Bad,17670,359,17,True
4,18029,80,Utilities,116,2024-07-29 02:01:15.639450,Bad,17786,243,48,True
4,18029,81,Clothing,424,2024-07-29 02:01:15.639450,Out of Budget,18210,-181,-9,True
5,15208,1,Health,793,2024-04-11 02:01:15.640423,Good,793,14415,2883,True
5,15208,2,Utilities,3088,2024-04-12 02:01:15.640423,Bad,3881,11327,2265,True
5,15208,3,Entertainment,57,2024-04-13 02:01:15.640423,Good,3938,11270,1127,True
5,15208,4,Mall,117,2024-04-15 02:01:15.640423,Good,4055,11153,557,True
5,15208,5,Health,1538,2024-04-15 02:01:15.640423,Good,5593,9615,1923,True
5,15208,6,Clothing,316,2024-04-15 02:01:15.640423,Good,5909,9299,464,True
5,15208,7,Dining Out,338,2024-04-16 02:01:15.640423,Good,6247,8961,448,True
5,15208,8,Utilities,1620,2024-04-18 02:01:15.640423,Bad,7867,7341,1468,True
5,15208,9,Utilities,1788,2024-04-18 02:01:15.640423,Bad,9655,5553,1110,True
5,15208,10,Utilities,1211,2024-04-19 02:01:15.640423,Bad,10866,4342,868,True
5,15208,11,Dining Out,617,2024-04-22 02:01:15.640423,Bad,11483,3725,186,True
5,15208,12,Entertainment,35,2024-04-23 02:01:15.640423,Good,11518,3690,369,True
5,15208,13,Dining Out,141,2024-04-24 02:01:15.640423,Good,11659,3549,177,True
5,15208,14,Utilities,532,2024-04-24 02:01:15.640423,Good,12191,3017,603,True
5,15208,15,Dining Out,159,2024-04-25 02:01:15.640423,Bad,12350,2858,142,True
5,15208,16,Utilities,460,2024-04-26 02:01:15.640423,Good,12810,2398,479,True
5,15208,17,Utilities,880,2024-04-29 02:01:15.640423,Bad,13690,1518,303,True
5,15208,18,Clothing,243,2024-04-29 02:01:15.640423,Bad,13933,1275,63,True
5,15208,19,Health,1410,2024-05-02 02:01:15.640423,Good,1410,13798,2759,True
5,15208,20,Education,1542,2024-05-04 02:01:15.640423,Good,2952,12256,1838,True
5,15208,21,Entertainment,323,2024-05-06 02:01:15.640423,Good,3275,11933,1193,True
5,15208,22,Dining Out,695,2024-05-06 02:01:15.640423,Bad,3970,11238,561,True
5,15208,23,Entertainment,850,2024-05-06 02:01:15.640423,Good,4820,10388,1038,True
5,15208,24,Clothing,401,2024-05-07 02:01:15.640423,Good,5221,9987,499,True
5,15208,25,Groceries,634,2024-05-08 02:01:15.640423,Good,5855,9353,2805,True
5,15208,26,Clothing,217,2024-05-08 02:01:15.640423,Good,6072,9136,456,True
5,15208,27,Dining Out,348,2024-05-08 02:01:15.640423,Good,6420,8788,439,True
5,15208,28,Health,1074,2024-05-11 02:01:15.640423,Good,7494,7714,1542,True
5,15208,29,Mall,114,2024-05-13 02:01:15.640423,Good,7608,7600,380,True
5,15208,30,Health,1653,2024-05-18 02:01:15.640423,Bad,9261,5947,1189,True
5,15208,31,Groceries,1778,2024-05-19 02:01:15.640423,Bad,11039,4169,1250,True
5,15208,32,Health,1292,2024-05-20 02:01:15.640423,Bad,12331,2877,575,True
5,15208,33,Clothing,442,2024-05-21 02:01:15.640423,Bad,12773,2435,121,True
5,15208,34,Utilities,205,2024-05-23 02:01:15.640423,Good,12978,2230,446,True
5,15208,35,Education,86,2024-05-23 02:01:15.640423,Good,13064,2144,321,True
5,15208,36,Health,391,2024-05-26 02:01:15.640423,Bad,13455,1753,350,True
5,15208,37,Utilities,627,2024-05-27 02:01:15.640423,Bad,14082,1126,225,True
5,15208,38,Dining Out,409,2024-05-28 02:01:15.640423,Bad,14491,717,35,True
5,15208,39,Travel,278,2024-05-29 02:01:15.640423,Bad,14769,439,17,True
5,15208,40,Travel,378,2024-05-29 02:01:15.640423,Bad,15147,61,2,True
5,15208,41,Clothing,24,2024-05-30 02:01:15.640423,Bad,15171,37,1,True
5,15208,42,Health,451,2024-05-31 02:01:15.640423,Out of Budget,15622,-414,-82,True
5,15208,43,Travel,472,2024-06-05 02:01:15.640423,Good,472,14736,589,True
5,15208,44,Education,488,2024-06-13 02:01:15.640423,Good,960,14248,2137,True
5,15208,45,Clothing,166,2024-06-13 02:01:15.640423,Good,1126,14082,704,True
5,15208,46,Health,2141,2024-06-14 02:01:15.640423,Good,3267,11941,2388,True
5,15208,47,Education,2078,2024-06-14 02:01:15.640423,Bad,5345,9863,1479,True
5,15208,48,Health,103,2024-06-15 02:01:15.640423,Good,5448,9760,1952,True
5,15208,49,Dining Out,371,2024-06-15 02:01:15.640423,Good,5819,9389,469,True
5,15208,50,Dining Out,700,2024-06-17 02:01:15.640423,Bad,6519,8689,434,True
5,15208,51,Mall,731,2024-06-17 02:01:15.640423,Bad,7250,7958,397,True
5,15208,52,Clothing,851,2024-06-18 02:01:15.640423,Bad,8101,7107,355,True
5,15208,53,Education,17,2024-06-20 02:01:15.640423,Good,8118,7090,1063,True
5,15208,54,Health,1473,2024-06-21 02:01:15.640423,Bad,9591,5617,1123,True
5,15208,55,Travel,399,2024-06-23 02:01:15.640423,Bad,9990,5218,208,True
5,15208,56,Dining Out,605,2024-06-24 02:01:15.640423,Bad,10595,4613,230,True
5,15208,57,Groceries,375,2024-06-24 02:01:15.640423,Good,10970,4238,1271,True
5,15208,58,Travel,210,2024-06-26 02:01:15.640423,Bad,11180,4028,161,True
5,15208,59,Utilities,447,2024-06-26 02:01:15.640423,Good,11627,3581,716,True
5,15208,60,Groceries,270,2024-06-26 02:01:15.640423,Good,11897,3311,993,True
5,15208,61,Utilities,1099,2024-06-27 02:01:15.640423,Bad,12996,2212,442,True
5,15208,62,Mall,48,2024-06-28 02:01:15.640423,Good,13044,2164,108,True
5,15208,63,Travel,351,2024-06-30 02:01:15.640423,Bad,13395,1813,72,True
5,15208,64,Travel,517,2024-06-30 02:01:15.640423,Bad,13912,1296,51,True
5,15208,65,Health,2002,2024-07-01 02:01:15.640423,Good,2002,13206,2641,True
5,15208,66,Health,470,2024-07-02 02:01:15.640423,Good,2472,12736,2547,True
5,15208,67,Travel,337,2024-07-03 02:01:15.640423,Good,2809,12399,495,True
5,15208,68,Groceries,3112,2024-07-04 02:01:15.640423,Bad,5921,9287,2786,True
5,15208,69,Groceries,3285,2024-07-04 02:01:15.640423,Bad,9206,6002,1800,True
5,15208,70,Mall,636,2024-07-05 02:01:15.640423,Bad,9842,5366,268,True
5,15208,71,Mall,534,2024-07-10 02:01:15.640423,Bad,10376,4832,241,True
5,15208,72,Mall,661,2024-07-10 02:01:15.640423,Bad,11037,4171,208,True
5,15208,73,Clothing,628,2024-07-10 02:01:15.640423,Bad,11665,3543,177,True
5,15208,74,Health,348,2024-07-11 02:01:15.640423,Good,12013,3195,639,True
5,15208,75,Health,16,2024-07-12 02:01:15.640423,Good,12029,3179,635,True
5,15208,76,Travel,72,2024-07-12 02:01:15.640423,Good,12101,3107,124,True
5,15208,77,Entertainment,137,2024-07-13 02:01:15.640423,Good,12238,2970,297,True
5,15208,78,Education,414,2024-07-14 02:01:15.640423,Bad,12652,2556,383,True
5,15208,79,Clothing,575,2024-07-17 02:01:15.640423,Bad,13227,1981,99,True
5,15208,80,Groceries,934,2024-07-19 02:01:15.640423,Bad,14161,1047,314,True
5,15208,81,Dining Out,352,2024-07-19 02:01:15.640423,Bad,14513,695,34,True
5,15208,82,Clothing,455,2024-07-20 02:01:15.640423,Bad,14968,240,12,True
5,15208,83,Dining Out,191,2024-07-22 02:01:15.640423,Bad,15159,49,2,True
5,15208,84,Dining Out,403,2024-07-22 02:01:15.640423,Out of Budget,15562,-354,-17,True
6,23205,1,Groceries,3909,2024-04-11 02:01:15.640423,Good,3909,19296,5788,True
6,23205,2,Health,161,2024-04-21 02:01:15.640423,Good,4070,19135,3827,True
6,23205,3,Entertainment,2412,2024-04-22 02:01:15.640423,Bad,6482,16723,1672,True
6,23205,4,Groceries,4757,2024-04-24 02:01:15.640423,Bad,11239,11966,3589,True
6,23205,5,Groceries,3702,2024-04-27 02:01:15.640423,Bad,14941,8264,2479,True
6,23205,6,Dining Out,236,2024-04-28 02:01:15.640423,Good,15177,8028,401,True
6,23205,7,Utilities,759,2024-04-29 02:01:15.640423,Good,15936,7269,1453,True
6,23205,8,Travel,203,2024-04-29 02:01:15.640423,Good,16139,7066,282,True
6,23205,9,Groceries,986,2024-04-30 02:01:15.640423,Good,17125,6080,1824,True
6,23205,10,Dining Out,414,2024-04-30 02:01:15.640423,Bad,17539,5666,283,True
6,23205,11,Travel,1318,2024-05-06 02:01:15.640423,Bad,1318,21887,875,True
6,23205,12,Dining Out,1262,2024-05-10 02:01:15.640423,Bad,2580,20625,1031,True
6,23205,13,Health,3428,2024-05-11 02:01:15.640423,Good,6008,17197,3439,True
6,23205,14,Dining Out,977,2024-05-12 02:01:15.640423,Bad,6985,16220,811,True
6,23205,15,Clothing,439,2024-05-18 02:01:15.640423,Good,7424,15781,789,True
6,23205,16,Utilities,317,2024-05-19 02:01:15.640423,Good,7741,15464,3092,True
6,23205,17,Groceries,3754,2024-05-21 02:01:15.640423,Bad,11495,11710,3513,True
6,23205,18,Dining Out,442,2024-05-22 02:01:15.640423,Good,11937,11268,563,True
6,23205,19,Groceries,3043,2024-05-22 02:01:15.640423,Bad,14980,8225,2467,True
6,23205,20,Clothing,309,2024-05-23 02:01:15.640423,Good,15289,7916,395,True
6,23205,21,Dining Out,442,2024-05-23 02:01:15.640423,Bad,15731,7474,373,True
6,23205,22,Groceries,1378,2024-05-23 02:01:15.640423,Good,17109,6096,1828,True
6,23205,23,Clothing,693,2024-05-25 02:01:15.640423,Bad,17802,5403,270,True
6,23205,24,Clothing,188,2024-05-25 02:01:15.640423,Good,17990,5215,260,True
6,23205,25,Entertainment,870,2024-05-27 02:01:15.640423,Bad,18860,4345,434,True
6,23205,26,Entertainment,88,2024-05-28 02:01:15.640423,Good,18948,4257,425,True
6,23205,27,Travel,1409,2024-06-03 02:01:15.640423,Bad,1409,21796,871,True
6,23205,28,Travel,1253,2024-06-07 02:01:15.640423,Bad,2662,20543,821,True
6,23205,29,Dining Out,265,2024-06-07 02:01:15.640423,Good,2927,20278,1013,True
6,23205,30,Entertainment,584,2024-06-09 02:01:15.640423,Good,3511,19694,1969,True
6,23205,31,Health,3629,2024-06-13 02:01:15.640423,Bad,7140,16065,3213,True
6,23205,32,Travel,685,2024-06-15 02:01:15.640423,Bad,7825,15380,615,True
6,23205,33,Dining Out,1086,2024-06-15 02:01:15.640423,Bad,8911,14294,714,True
6,23205,34,Health,974,2024-06-16 02:01:15.640423,Good,9885,13320,2664,True
6,23205,35,Travel,946,2024-06-17 02:01:15.640423,Bad,10831,12374,494,True
6,23205,36,Mall,100,2024-06-21 02:01:15.640423,Good,10931,12274,613,True
6,23205,37,Groceries,1027,2024-06-21 02:01:15.640423,Good,11958,11247,3374,True
6,23205,38,Entertainment,599,2024-06-21 02:01:15.640423,Good,12557,10648,1064,True
6,23205,39,Health,959,2024-06-22 02:01:15.640423,Good,13516,9689,1937,True
6,23205,40,Travel,303,2024-06-27 02:01:15.640423,Good,13819,9386,375,True
6,23205,41,Utilities,1746,2024-06-27 02:01:15.640423,Bad,15565,7640,1528,True
6,23205,42,Travel,25,2024-06-27 02:01:15.640423,Good,15590,7615,304,True
6,23205,43,Clothing,146,2024-06-28 02:01:15.640423,Good,15736,7469,373,True
6,23205,44,Travel,434,2024-06-28 02:01:15.640423,Bad,16170,7035,281,True
6,23205,45,Travel,358,2024-06-28 02:01:15.640423,Bad,16528,6677,267,True
6,23205,46,Health,736,2024-06-29 02:01:15.640423,Good,17264,5941,1188,True
6,23205,47,Entertainment,2626,2024-07-01 02:01:15.640423,Bad,2626,20579,2057,True
6,23205,48,Groceries,5902,2024-07-02 02:01:15.640423,Bad,8528,14677,4403,True
6,23205,49,Travel,181,2024-07-03 02:01:15.640423,Good,8709,14496,579,True
6,23205,50,Utilities,1305,2024-07-04 02:01:15.640423,Good,10014,13191,2638,True
6,23205,51,Groceries,2744,2024-07-06 02:01:15.640423,Good,12758,10447,3134,True
6,23205,52,Mall,478,2024-07-08 02:01:15.640423,Good,13236,9969,498,True
6,23205,53,Mall,192,2024-07-08 02:01:15.640423,Good,13428,9777,488,True
6,23205,54,Travel,181,2024-07-08 02:01:15.640423,Good,13609,9596,383,True
6,23205,55,Utilities,246,2024-07-08 02:01:15.640423,Good,13855,9350,1870,True
6,23205,56,Utilities,1446,2024-07-09 02:01:15.640423,Good,15301,7904,1580,True
6,23205,57,Utilities,1179,2024-07-10 02:01:15.640423,Good,16480,6725,1345,True
6,23205,58,Clothing,530,2024-07-14 02:01:15.640423,Bad,17010,6195,309,True
6,23205,59,Dining Out,751,2024-07-14 02:01:15.640423,Bad,17761,5444,272,True
6,23205,60,Groceries,1718,2024-07-15 02:01:15.640423,Bad,19479,3726,1117,True
6,23205,61,Education,59,2024-07-16 02:01:15.640423,Good,19538,3667,550,True
6,23205,62,Education,332,2024-07-17 02:01:15.640423,Good,19870,3335,500,True
6,23205,63,Utilities,298,2024-07-17 02:01:15.640423,Good,20168,3037,607,True
6,23205,64,Groceries,1265,2024-07-18 02:01:15.640423,Bad,21433,1772,531,True
6,23205,65,Groceries,195,2024-07-19 02:01:15.640423,Good,21628,1577,473,True
6,23205,66,Dining Out,115,2024-07-19 02:01:15.640423,Bad,21743,1462,73,True
6,23205,67,Education,152,2024-07-22 02:01:15.640423,Good,21895,1310,196,True
6,23205,68,Utilities,648,2024-07-25 02:01:15.640423,Bad,22543,662,132,True
6,23205,69,Clothing,510,2024-07-26 02:01:15.640423,Bad,23053,152,7,True
6,23205,70,Clothing,370,2024-07-27 02:01:15.640423,Out of Budget,23423,-218,-10,True
7,27635,1,Dining Out,435,2024-04-12 02:01:15.640423,Good,435,27200,1360,True
7,27635,2,Entertainment,1247,2024-04-14 02:01:15.641422,Good,1682,25953,2595,True
7,27635,3,Dining Out,1698,2024-04-15 02:01:15.640423,Bad,3380,24255,1212,True
7,27635,4,Groceries,1217,2024-04-21 02:01:15.640423,Good,4597,23038,6911,True
7,27635,5,Education,1344,2024-04-21 02:01:15.640423,Good,5941,21694,3254,True
7,27635,6,Utilities,4662,2024-04-21 02:01:15.641422,Bad,10603,17032,3406,True
7,27635,7,Groceries,3359,2024-04-23 02:01:15.640423,Good,13962,13673,4101,True
7,27635,8,Education,1881,2024-04-26 02:01:15.640423,Bad,15843,11792,1768,True
7,27635,9,Entertainment,709,2024-04-30 02:01:15.640423,Good,16552,11083,1108,True
7,27635,10,Mall,61,2024-05-01 02:01:15.640423,Good,61,27574,1378,True
7,27635,11,Health,2163,2024-05-01 02:01:15.640423,Good,2224,25411,5082,True
7,27635,12,Dining Out,1623,2024-05-01 02:01:15.640423,Bad,3847,23788,1189,True
7,27635,13,Travel,969,2024-05-02 02:01:15.640423,Bad,4816,22819,912,True
7,27635,14,Utilities,4140,2024-05-04 02:01:15.640423,Bad,8956,18679,3735,True
7,27635,15,Health,2772,2024-05-04 02:01:15.640423,Good,11728,15907,3181,True
7,27635,16,Education,15,2024-05-06 02:01:15.640423,Good,11743,15892,2383,True
7,27635,17,Utilities,3360,2024-05-07 02:01:15.640423,Bad,15103,12532,2506,True
7,27635,18,Health,1198,2024-05-07 02:01:15.641422,Good,16301,11334,2266,True
7,27635,19,Mall,114,2024-05-14 02:01:15.640423,Good,16415,11220,561,True
7,27635,20,Mall,1061,2024-05-15 02:01:15.640423,Bad,17476,10159,507,True
7,27635,21,Dining Out,1001,2024-05-18 02:01:15.640423,Bad,18477,9158,457,True
7,27635,22,Mall,599,2024-05-19 02:01:15.641422,Bad,19076,8559,427,True
7,27635,23,Groceries,17,2024-05-19 02:01:15.641422,Good,19093,8542,2562,True
7,27635,24,Groceries,1978,2024-05-22 02:01:15.640423,Bad,21071,6564,1969,True
7,27635,25,Clothing,290,2024-05-23 02:01:15.640423,Good,21361,6274,313,True
7,27635,26,Education,651,2024-05-23 02:01:15.640423,Good,22012,5623,843,True
7,27635,27,Health,306,2024-05-23 02:01:15.640423,Good,22318,5317,1063,True
7,27635,28,Utilities,910,2024-05-23 02:01:15.640423,Bad,23228,4407,881,True
7,27635,29,Dining Out,649,2024-05-24 02:01:15.641422,Bad,23877,3758,187,True
7,27635,30,Utilities,1208,2024-05-27 02:01:15.640423,Bad,25085,2550,510,True
7,27635,31,Entertainment,73,2024-05-27 02:01:15.641422,Good,25158,2477,247,True
7,27635,32,Utilities,467,2024-05-28 02:01:15.640423,Bad,25625,2010,402,True
7,27635,33,Clothing,534,2024-06-02 02:01:15.640423,Good,534,27101,1355,True
7,27635,34,Health,5669,2024-06-03 02:01:15.640423,Bad,6203,21432,4286,True
7,27635,35,Groceries,6445,2024-06-05 02:01:15.640423,Bad,12648,14987,4496,True
7,27635,36,Travel,482,2024-06-07 02:01:15.640423,Good,13130,14505,580,True
7,27635,37,Health,3244,2024-06-08 02:01:15.640423,Bad,16374,11261,2252,True
7,27635,38,Education,678,2024-06-10 02:01:15.641422,Good,17052,10583,1587,True
7,27635,39,Education,1507,2024-06-10 02:01:15.641422,Bad,18559,9076,1361,True
7,27635,40,Entertainment,1325,2024-06-15 02:01:15.640423,Bad,19884,7751,775,True
7,27635,41,Travel,114,2024-06-16 02:01:15.640423,Good,19998,7637,305,True
7,27635,42,Health,619,2024-06-18 02:01:15.641422,Good,20617,7018,1403,True
7,27635,43,Groceries,1726,2024-06-20 02:01:15.640423,Bad,22343,5292,1587,True
7,27635,44,Education,807,2024-06-21 02:01:15.640423,Bad,23150,4485,672,True
7,27635,45,Utilities,698,2024-06-23 02:01:15.640423,Good,23848,3787,757,True
7,27635,46,Clothing,459,2024-06-23 02:01:15.640423,Bad,24307,3328,166,True
7,27635,47,Education,10,2024-06-27 02:01:15.640423,Good,24317,3318,497,True
7,27635,48,Travel,16,2024-06-27 02:01:15.641422,Good,24333,3302,132,True
7,27635,49,Education,216,2024-06-27 02:01:15.641422,Good,24549,3086,462,True
7,27635,50,Entertainment,738,2024-06-28 02:01:15.640423,Bad,25287,2348,234,True
7,27635,51,Clothing,465,2024-06-30 02:01:15.641422,Bad,25752,1883,94,True
7,27635,52,Clothing,1588,2024-07-01 02:01:15.640423,Bad,1588,26047,1302,True
7,27635,53,Clothing,1388,2024-07-01 02:01:15.641422,Bad,2976,24659,1232,True
7,27635,54,Entertainment,1254,2024-07-03 02:01:15.640423,Good,4230,23405,2340,True
7,27635,55,Utilities,4543,2024-07-03 02:01:15.640423,Bad,8773,18862,3772,True
7,27635,56,Education,2814,2024-07-04 02:01:15.641422,Bad,11587,16048,2407,True
7,27635,57,Dining Out,316,2024-07-06 02:01:15.640423,Good,11903,15732,786,True
7,27635,58,Travel,701,2024-07-06 02:01:15.640423,Bad,12604,15031,601,True
7,27635,59,Health,2115,2024-07-08 02:01:15.640423,Good,14719,12916,2583,True
7,27635,60,Education,1532,2024-07-08 02:01:15.640423,Good,16251,11384,1707,True
7,27635,61,Utilities,2338,2024-07-08 02:01:15.641422,Bad,18589,9046,1809,True
7,27635,62,Groceries,399,2024-07-09 02:01:15.641422,Good,18988,8647,2594,True
7,27635,63,Groceries,2792,2024-07-13 02:01:15.641422,Bad,21780,5855,1756,True
7,27635,64,Groceries,1283,2024-07-15 02:01:15.641422,Good,23063,4572,1371,True
7,27635,65,Entertainment,819,2024-07-16 02:01:15.640423,Bad,23882,3753,375,True
7,27635,66,Health,980,2024-07-18 02:01:15.640423,Bad,24862,2773,554,True
7,27635,67,Clothing,519,2024-07-19 02:01:15.640423,Bad,25381,2254,112,True
7,27635,68,Health,717,2024-07-21 02:01:15.641422,Bad,26098,1537,307,True
7,27635,69,Mall,158,2024-07-23 02:01:15.640423,Bad,26256,1379,68,True
7,27635,70,Health,774,2024-07-25 02:01:15.640423,Bad,27030,605,121,True
7,27635,71,Clothing,440,2024-07-26 02:01:15.640423,Bad,27470,165,8,True
7,27635,72,Mall,124,2024-07-29 02:01:15.640423,Bad,27594,41,2,True
7,27635,73,Education,18,2024-07-31 02:01:15.641422,Bad,27612,23,3,True
7,27635,74,Groceries,7605,2024-08-03 02:01:15.641422,Bad,7605,20030,6009,True
7,27635,75,Health,3498,2024-08-08 02:01:15.640423,Bad,11103,16532,3306,True
7,27635,76,Entertainment,1820,2024-08-09 02:01:15.640423,Bad,12923,14712,1471,True
7,27635,77,Health,711,2024-08-09 02:01:15.641422,Good,13634,14001,2800,True
7,27635,78,Health,776,2024-08-11 02:01:15.640423,Good,14410,13225,2645,True
